0,0.9890878200531006
10,0.5207395553588867
20,0.46727874875068665
30,0.4452606737613678
40,0.4337962567806244
50,0.42444345355033875
60,0.4228549301624298
70,0.41484734416007996
80,0.41134127974510193
90,0.4101795256137848
100,0.41098079085350037
110,0.40440210700035095
120,0.40213650465011597
130,0.3981713652610779
140,0.3965846002101898
150,0.3965182900428772
160,0.39879122376441956
170,0.3939984142780304
180,0.392526239156723
190,0.3917592763900757
200,0.39266660809516907
210,0.39304018020629883
220,0.3890034854412079
230,0.3892633318901062
240,0.38803526759147644
250,0.38811010122299194
260,0.3854096829891205
270,0.3851335346698761
280,0.38553646206855774
290,0.3839693069458008
300,0.38238367438316345
310,0.38428667187690735
320,0.3842737674713135
330,0.3819754421710968
340,0.38137465715408325
350,0.38112393021583557
360,0.37967321276664734
370,0.38079288601875305
380,0.37897470593452454
390,0.3813280165195465
400,0.38125404715538025
410,0.38059985637664795
420,0.37836799025535583
430,0.3798573315143585
440,0.37809181213378906
450,0.37924453616142273
460,0.375924289226532
470,0.3783232271671295
480,0.3783305287361145
490,0.3789042532444
500,0.3763846158981323
510,0.37509486079216003
520,0.37630340456962585
530,0.3756936192512512
540,0.37623292207717896
550,0.37689900398254395
560,0.37550872564315796
570,0.37682345509529114
580,0.37503111362457275
590,0.37530049681663513
600,0.3733004927635193
610,0.3740116357803345
620,0.37431684136390686
630,0.3748149573802948
640,0.374408483505249
650,0.372519314289093
660,0.37393972277641296
670,0.3742179870605469
680,0.3722108006477356
690,0.3739202618598938
700,0.37211668491363525
710,0.37013542652130127
720,0.3721710741519928
730,0.3710361123085022
740,0.3731060326099396
750,0.37128496170043945
760,0.3726481795310974
770,0.370326966047287
780,0.3708028495311737
790,0.3700947165489197
800,0.37129417061805725
810,0.37088584899902344
820,0.3708142042160034
830,0.3719993531703949
840,0.370608389377594
850,0.3670928478240967
860,0.3721168339252472
870,0.36959391832351685
880,0.3680115342140198
890,0.37004345655441284
900,0.3684506118297577
910,0.3714744448661804
920,0.3683186173439026
930,0.3724703788757324
940,0.36809369921684265
950,0.3680028021335602
960,0.3695012331008911
970,0.36869391798973083
980,0.36748331785202026
990,0.3692515194416046
1000,0.36768946051597595
